,AA,H2O,ASA,ASAA,SA,HA
32.6314835,0.943921806321,0.0,0.0839531839125,2.94323101227,0.288081509374,5.97039314266
33.15779775,0.932227977114,0.0,0.0824704050105,2.94960276292,0.282984873578,5.98165386645
33.684112,0.920881372309,0.0,0.0810314924535,2.95578539355,0.278039653061,5.99258021648
34.21042625,0.909866899441,0.0,0.0796345529655,2.96178711812,0.273239259677,6.00318672744
34.7367405,0.899170328252,0.0,0.078277800169,2.96761568197,0.26857748228,6.0134871036
35.26305475,0.888778230001,0.0,0.0769595471935,2.97327839468,0.264048460124,6.02349427728
35.789369,0.878677921835,0.0,0.0756781998843,2.97878216031,0.259646658483,6.03322046243
36.31568325,0.868857415715,0.0,0.074432250556,2.98413350508,0.25536684628,6.0426772038
36.8419975,0.859305371492,0.0,0.0732202722394,2.98933860287,0.251204075529,6.0518754222
37.36831175,0.850011053724,0.0,0.0720409133791,2.99440329867,0.247153662438,6.06082545603
37.894626,0.840964291901,0.0,0.0708928929408,2.99933313014,0.243211169989,6.06953709961
38.42094025,0.832155443775,0.0,0.0697749958914,3.0041333476,0.239372391895,6.07801963852
38.9472545,0.823575361497,0.0,0.0686860690213,3.00880893237,0.235633337782,6.0862818822
39.47356875,0.815215360332,0.0,0.0676250170776,3.01336461379,0.231990219504,6.09433219408
39.999883,0.807067190081,0.0,0.0665907992276,3.01780488474,0.228439438642,6.10217851911
40.52619725,0.799123015106,0.0,0.0655824266009,3.02213401253,0.224977577762,6.10982840298
41.0525115,0.791375373755,0.0,0.0645989572208,3.02635606089,0.221601382696,6.11728903125
41.57882575,0.783817163973,0.0,0.0636394942337,3.03047489789,0.218307756235,6.12456724315
42.10514,0.776441621884,0.0,0.0627031832474,3.03449420748,0.215093748776,6.13166955222
42.63145425,0.769242301903,0.0,0.0617892098547,3.03841750039,0.211956549626,6.1386021655
43.1577685,0.762213068094,0.0,0.0608967985777,3.04224811878,0.208893483217,6.14537099182
43.68408275,0.755348044942,0.0,0.0600252066685,3.04598926302,0.205901987629,6.15198168922
44.210397,0.748641636112,0.0,0.0591737265125,3.04964398153,0.202979622753,6.15843964687
44.73671125,0.742088496727,0.0,0.0583416821447,3.0532151858,0.200124058194,6.16475001181
45.2630255,0.735683519396,0.0,0.0575284275041,3.056705658,0.197333067169,6.17091770234
45.78933975,0.729421821173,0.0,0.0567333448014,3.06011805814,0.194604520808,6.17694742065
46.315654,0.723298731355,0.0,0.0559558429932,3.06345493061,0.191936382831,6.18284366451
46.84196825,0.717309780071,0.0,0.0551953563524,3.06671871049,0.189326704562,6.18861073832
47.3682825,0.711450687607,0.0,0.05445134313,3.06991172926,0.186773620272,6.19425276334
47.89459675,0.705717354393,0.0,0.0537232843004,3.07303622033,0.184275342802,6.19977368733
48.420911,0.700105851621,0.0,0.0530106823844,3.07609432412,0.181830159474,6.20517729365
48.94722525,0.694612412447,0.0,0.0523130603442,3.07908809281,0.179436428249,6.21046720966
49.4735395,0.689233423726,0.0,0.051629960546,3.08201949492,0.177092574117,6.2156469147
49.99985375,0.68396541825,0.0,0.0509609437849,3.08489041944,0.17479708571,6.22071974761
50.526168,0.678805067453,0.0,0.0503055883675,3.08770267989,0.172548512122,6.22568891369
51.05248225,0.673749174543,0.0,0.049663489249,3.09045801797,0.17034545991,6.23055749135
51.5787965,0.66879466805,0.0,0.0490342572209,3.09315810718,0.168186590277,6.23532843831
52.10511075,0.663938595739,0.0,0.0484175181452,3.09580455601,0.166070616419,6.24000459748
52.631425,0.659178118878,0.0,0.0478129122326,3.09839891118,0.163996301021,6.24458870247
53.15773925,0.654510506833,0.0,0.0472200933626,3.10094266049,0.161962453903,6.24908338277
53.6840535,0.649933131971,0.0,0.0466387284403,3.10343723565,0.159967929793,6.25349116872
54.21036775,0.645443464846,0.0,0.0460684967906,3.10588401489,0.158011626229,6.25781449607
54.736682,0.641039068574,0.0,0.0455090894477,3.10828432599,0.156092481103,6.26205571145
55.26299625,0.6367175977,0.0,0.044960209015,3.11063944696,0.154209472169,6.26621707346
55.7893105,0.632476791072,0.0,0.0444215687641,3.11295060985,0.152361613935,6.27030075949
56.31562475,0.628314468985,0.0,0.043892892275,3.11521900236,0.150547956414,6.27430886853
56.841939,0.624228529544,0.0,0.043373912977,3.11744576981,0.148767583543,6.2782434246
57.36825325,0.620216945219,0.0,0.0428643737147,3.11963201698,0.147019611675,6.28210638016
57.8945675,0.61627775959,0.0,0.0423640263355,3.12177880993,0.145303188164,6.28589961915
58.42088175,0.612409084247,0.0,0.0418726312999,3.12388717766,0.143617490011,6.28962496003
58.947196,0.58912786523,0.024955999528,0.272356564728,2.88669865831,0.141614172159,6.54375805285
59.47351025,0.523672154504,0.0778723583682,0.854395279782,2.28729017071,0.139284978139,7.20927931132
59.9998245,0.425548061446,0.124513480355,1.52064886932,1.60329005818,0.137197491068,8.02454241576
60.52613875,0.308293972512,0.206649973754,2.16907088036,0.926704241278,0.134974434947,8.83705039383
61.052453,0.201058888653,0.277573821576,2.62731707827,0.444064140144,0.133240714707,9.44957089903
61.57876725,0.101312673702,0.631728003488,2.87021398271,0.103275580083,0.128611766572,9.66010912015
62.1050815,0.032514935951,1.18113641157,2.80247158172,0.0069052883237,0.122630409961,9.44184225854
62.63139575,0.00566669269062,1.89748025515,2.56853413633,0.000306163900101,0.116041589765,8.99370466621
63.15771,0.000690527842042,2.09356990711,2.43970560365,2.75076339242e-05,0.116187076165,9.01563078676
63.68402425,7.58275095727e-05,2.16989951001,2.32737706098,2.72953935242e-06,0.118149720212,9.16924971846
64.2103385,7.95044152399e-06,2.21318197292,2.22293902325,2.66384297315e-07,0.120510267187,9.3525913414
64.73665275,8.13222525583e-07,2.25429623872,2.12384232428,2.55008317432e-08,0.122749388243,9.52638096598
65.262967,8.07923113351e-08,2.29168632289,2.03373292365,2.38024973244e-09,0.124785368792,9.68439166461
65.78928125,7.78390199999e-09,2.3238523301,1.95621451311,2.16874357283e-10,0.126536855043,9.82032182761
66.3155955,7.35460213255e-10,2.34811171435,1.89775074565,1.96157190128e-11,0.127857811511,9.92283912748
66.84190975,6.77879694012e-11,2.3674280147,1.85119954499,1.74533278958e-12,0.128909610123,10.0044675056
67.368224,6.21887802225e-12,2.38433619516,1.8104517792,1.55286845494e-13,0.129830283363,10.0759194534
67.89453825,5.65787715799e-13,2.39954254297,1.77380533465,1.3741039251e-14,0.130658289543,10.1401796597
68.4208525,5.09399866027e-14,2.41327777577,1.74070419467,1.20592525336e-15,0.131406191548,10.19822311
68.94716675,4.56025547441e-15,2.42564034896,1.71091108726,1.05487002327e-16,0.132079350407,10.250465865
69.473481,4.03904995029e-16,2.43662476423,1.68443926307,9.14834554541e-18,0.132677466727,10.2968846895
69.99979525,3.51072399854e-17,2.44615024061,1.66148339967,7.8054992443e-19,0.133196141879,10.3371382129
70.5261095,3.0254728832e-18,2.4540323982,1.64248784231,6.62322333573e-20,0.133625336129,10.3704472677
71.05242375,2.57410472151e-19,2.46049339886,1.62691719331,5.56306963037e-21,0.133977146488,10.3977506834
71.578738,2.24790075241e-20,2.46586059506,1.61398255166,4.80759947972e-22,0.134269397733,10.4204318123
72.10505225,1.94988905492e-21,2.4703480594,1.60316801441,4.13284305677e-23,0.134513746404,10.4393952996
