,A,B,C
10.8,0.04174889176653001,0.6499867554091963,0.3045225386136939
10.83,0.03833162921070409,0.6483993651798552,0.30564492681080196
10.86,0.038570889573618115,0.6471404847559074,0.3061529506079985
10.89,0.03688803339654165,0.6477428750835488,0.30808713895864726
10.92,0.039467114565753726,0.6441038600826735,0.3108502470465239
10.95,0.038053350547199404,0.6441932648307522,0.31065187291640384
10.98,0.03622000865899897,0.6455371756590381,0.3087299053154178
11.01,0.03774972436184529,0.6416322201192343,0.3094660282712632
11.04,0.03652946907572418,0.641586126784296,0.30959619301635305
11.07,0.03573965811609592,0.6420691938677852,0.3133830541678767
11.1,0.036185373080700425,0.6403055860092088,0.3151352993507919
11.13,0.03604509519209038,0.6394493314140588,0.3157371207768909
11.16,0.03432830491997522,0.639878984238353,0.3156228729798704
11.19,0.035460727212371514,0.6394864236308149,0.3173007893836743
11.22,0.03585505579677242,0.6373681149363204,0.31740324342137705
11.25,0.03388334119700818,0.6388117389871242,0.316574025112373
11.28,0.03691785726106464,0.635232590920791,0.3191309845393143
11.31,0.03597307338299136,0.6359648500121918,0.31801651611788445
11.34,0.033554805465364046,0.6358984199451783,0.32073546860323215
11.37,0.035288280782900305,0.6343187012213194,0.3212740458400313
11.4,0.033770674945835355,0.6340572160533335,0.32184897006883156
11.43,0.03489878139361736,0.6344843087521757,0.32096789961030925
11.46,0.03329366542571176,0.6349482300030387,0.3227402967377341
11.49,0.03191422747517846,0.6353662379705294,0.32443586949540876
11.52,0.03210827705808277,0.6336357503668548,0.3242334349158612
11.55,0.030092368820165447,0.6339096384316867,0.3249978549451564
11.58,0.03208596934757792,0.6350920790347933,0.3280292071895273
11.61,0.030772902996538468,0.6326406857708982,0.32890848618726304
11.64,0.03131501998468908,0.6320640377794507,0.33169528124334813
11.67,0.03035259418782168,0.6311743723906516,0.33183068844433217
11.7,0.03196883000672924,0.6307466429593512,0.331841593207795
11.73,0.02901363327700595,0.6292164477692708,0.33143782648076214
11.76,0.029622520822447623,0.6271837085359174,0.33392732238052975
11.79,0.030847544398896448,0.6265229159737394,0.33576548491577585
11.82,0.030622715578717728,0.6278353552278139,0.3363762318545577
11.85,0.0288814387628106,0.6273061359448023,0.33577491404430054
11.88,0.03031278031209846,0.6274058499436269,0.33980764126796975
11.91,0.027718759390417562,0.6269444473781172,0.3411449344971412
11.94,0.028106837835562837,0.6236424074553971,0.3417713409068284
11.97,0.027873512277978588,0.6226741480103967,0.3437664395030581
12.0,0.02722161693213866,0.622761879723943,0.34114554180395573
